confirmed_cases,country_region,date,lat,long,province_state,state_and_country,rank,confirmed_cases_prev_day,daily_diff_cases,confirmed_recoveries,confirmed_recoveries_prev_day,daily_diff_recoveries,confirmed_deaths,confirmed_deaths_prev_day,daily_diff_deaths
0,US,2020-01-31,,,DC,DC-US,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-01,,,DC,DC-US,11.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-02,,,DC,DC-US,12.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-03,,,DC,DC-US,13.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-04,,,DC,DC-US,14.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-05,,,DC,DC-US,15.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-06,,,DC,DC-US,16.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-07,,,DC,DC-US,17.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-08,,,DC,DC-US,18.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-09,,,DC,DC-US,19.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-10,,,DC,DC-US,20.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-11,,,DC,DC-US,21.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-12,,,DC,DC-US,22.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-13,,,DC,DC-US,23.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-14,,,DC,DC-US,24.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-15,,,DC,DC-US,25.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-16,,,DC,DC-US,26.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-17,,,DC,DC-US,27.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-18,,,DC,DC-US,28.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-19,,,DC,DC-US,29.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-20,,,DC,DC-US,30.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-21,,,DC,DC-US,31.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-22,,,DC,DC-US,32.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-23,,,DC,DC-US,33.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-24,,,DC,DC-US,34.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-25,,,DC,DC-US,35.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-26,,,DC,DC-US,36.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-27,,,DC,DC-US,37.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-28,,,DC,DC-US,38.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-29,,,DC,DC-US,39.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-01,,,DC,DC-US,40.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-02,,,DC,DC-US,41.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-03,,,DC,DC-US,42.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-04,,,DC,DC-US,43.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-05,,,DC,DC-US,44.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-06,,,DC,DC-US,45.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-07,,,DC,DC-US,46.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2,US,2020-03-08,,,DC,DC-US,47.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0
2,US,2020-03-09,,,DC,DC-US,48.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-01-22,,,DE,DE-US,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-01-23,,,DE,DE-US,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-01-24,,,DE,DE-US,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-01-25,,,DE,DE-US,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-01-26,,,DE,DE-US,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-01-27,,,DE,DE-US,6.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-01-28,,,DE,DE-US,7.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-01-29,,,DE,DE-US,8.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-01-30,,,DE,DE-US,9.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-01-31,,,DE,DE-US,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-01,,,DE,DE-US,11.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-02,,,DE,DE-US,12.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-03,,,DE,DE-US,13.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-04,,,DE,DE-US,14.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-05,,,DE,DE-US,15.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-06,,,DE,DE-US,16.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-07,,,DE,DE-US,17.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-08,,,DE,DE-US,18.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-09,,,DE,DE-US,19.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-10,,,DE,DE-US,20.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-11,,,DE,DE-US,21.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-12,,,DE,DE-US,22.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-13,,,DE,DE-US,23.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-14,,,DE,DE-US,24.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-15,,,DE,DE-US,25.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-16,,,DE,DE-US,26.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-17,,,DE,DE-US,27.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-18,,,DE,DE-US,28.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-19,,,DE,DE-US,29.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-20,,,DE,DE-US,30.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-21,,,DE,DE-US,31.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-22,,,DE,DE-US,32.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-23,,,DE,DE-US,33.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-24,,,DE,DE-US,34.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-25,,,DE,DE-US,35.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-26,,,DE,DE-US,36.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-27,,,DE,DE-US,37.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-28,,,DE,DE-US,38.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-02-29,,,DE,DE-US,39.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-01,,,DE,DE-US,40.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-02,,,DE,DE-US,41.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-03,,,DE,DE-US,42.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-04,,,DE,DE-US,43.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-05,,,DE,DE-US,44.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-06,,,DE,DE-US,45.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-07,,,DE,DE-US,46.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-08,,,DE,DE-US,47.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-03-09,,,DE,DE-US,48.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,US,2020-01-22,,,Diamond Princess,Diamond Princess-US,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
