country_or_region,province_or_state,county,state_and_county,date,daily_new_cases,running_total_cases,running_total_cases_prev_day,daily_new_deaths,running_total_deaths,running_total_deaths_prev_day,data_source,lat,long,first_case_state_rank,first_case_county_rank,hundred_case_state_rank,hundred_case_county_rank,country_code_2,country_code_3,country_population_2018,us_state_pop_2019_estimate,country_median_age,country_running_agg,state_code
US,California,San Francisco,California-San Francisco,2020-02-13,0.0,2,2.0,0.0,0,0.0,NYT,37.727239000000004,-123.032229,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,California,Santa Clara,California-Santa Clara,2020-02-13,0.0,2,2.0,0.0,0,0.0,NYT,37.220695,-121.69051,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,Illinois,Cook,Illinois-Cook,2020-02-13,0.0,2,2.0,0.0,0,0.0,NYT,41.894294,-87.645455,,,,,US,USA,327167434.0,12671821,38.1,15,IL
US,Massachusetts,Suffolk,Massachusetts-Suffolk,2020-02-13,0.0,1,1.0,0.0,0,0.0,NYT,42.338551,-71.018253,,,,,US,USA,327167434.0,6949503,38.1,15,MA
US,Texas,Bexar,Texas-Bexar,2020-02-13,1.0,2,1.0,0.0,0,0.0,NYT,29.448671,-98.520147,,,,,US,USA,327167434.0,28995881,38.1,15,TX
US,Washington,Snohomish,Washington-Snohomish,2020-02-13,0.0,1,1.0,0.0,0,0.0,NYT,48.070464,-121.936784,,,,,US,USA,327167434.0,7614893,38.1,15,WA
US,Wisconsin,Dane,Wisconsin-Dane,2020-02-13,0.0,1,1.0,0.0,0,0.0,NYT,43.067468,-89.417852,,,,,US,USA,327167434.0,5822434,38.1,15,WI
US,Arizona,Maricopa,Arizona-Maricopa,2020-02-14,0.0,1,1.0,0.0,0,0.0,NYT,33.345176,-112.49893,,,,,US,USA,327167434.0,7278717,38.1,15,AZ
US,California,Los Angeles,California-Los Angeles,2020-02-14,0.0,1,1.0,0.0,0,0.0,NYT,34.196397999999995,-118.26186200000001,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,California,Orange,California-Orange,2020-02-14,0.0,1,1.0,0.0,0,0.0,NYT,33.675687,-117.777207,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,California,San Diego,California-San Diego,2020-02-14,0.0,1,1.0,0.0,0,0.0,NYT,33.023604,-116.776117,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,California,San Francisco,California-San Francisco,2020-02-14,0.0,2,2.0,0.0,0,0.0,NYT,37.727239000000004,-123.032229,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,California,Santa Clara,California-Santa Clara,2020-02-14,0.0,2,2.0,0.0,0,0.0,NYT,37.220695,-121.69051,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,Illinois,Cook,Illinois-Cook,2020-02-14,0.0,2,2.0,0.0,0,0.0,NYT,41.894294,-87.645455,,,,,US,USA,327167434.0,12671821,38.1,15,IL
US,Massachusetts,Suffolk,Massachusetts-Suffolk,2020-02-14,0.0,1,1.0,0.0,0,0.0,NYT,42.338551,-71.018253,,,,,US,USA,327167434.0,6949503,38.1,15,MA
US,Texas,Bexar,Texas-Bexar,2020-02-14,0.0,2,2.0,0.0,0,0.0,NYT,29.448671,-98.520147,,,,,US,USA,327167434.0,28995881,38.1,15,TX
US,Washington,Snohomish,Washington-Snohomish,2020-02-14,0.0,1,1.0,0.0,0,0.0,NYT,48.070464,-121.936784,,,,,US,USA,327167434.0,7614893,38.1,15,WA
US,Wisconsin,Dane,Wisconsin-Dane,2020-02-14,0.0,1,1.0,0.0,0,0.0,NYT,43.067468,-89.417852,,,,,US,USA,327167434.0,5822434,38.1,15,WI
US,Arizona,Maricopa,Arizona-Maricopa,2020-02-15,0.0,1,1.0,0.0,0,0.0,NYT,33.345176,-112.49893,,,,,US,USA,327167434.0,7278717,38.1,15,AZ
US,California,Los Angeles,California-Los Angeles,2020-02-15,0.0,1,1.0,0.0,0,0.0,NYT,34.196397999999995,-118.26186200000001,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,California,Orange,California-Orange,2020-02-15,0.0,1,1.0,0.0,0,0.0,NYT,33.675687,-117.777207,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,California,San Diego,California-San Diego,2020-02-15,0.0,1,1.0,0.0,0,0.0,NYT,33.023604,-116.776117,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,California,San Francisco,California-San Francisco,2020-02-15,0.0,2,2.0,0.0,0,0.0,NYT,37.727239000000004,-123.032229,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,California,Santa Clara,California-Santa Clara,2020-02-15,0.0,2,2.0,0.0,0,0.0,NYT,37.220695,-121.69051,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,Illinois,Cook,Illinois-Cook,2020-02-15,0.0,2,2.0,0.0,0,0.0,NYT,41.894294,-87.645455,,,,,US,USA,327167434.0,12671821,38.1,15,IL
US,Massachusetts,Suffolk,Massachusetts-Suffolk,2020-02-15,0.0,1,1.0,0.0,0,0.0,NYT,42.338551,-71.018253,,,,,US,USA,327167434.0,6949503,38.1,15,MA
US,Texas,Bexar,Texas-Bexar,2020-02-15,0.0,2,2.0,0.0,0,0.0,NYT,29.448671,-98.520147,,,,,US,USA,327167434.0,28995881,38.1,15,TX
US,Washington,Snohomish,Washington-Snohomish,2020-02-15,0.0,1,1.0,0.0,0,0.0,NYT,48.070464,-121.936784,,,,,US,USA,327167434.0,7614893,38.1,15,WA
US,Wisconsin,Dane,Wisconsin-Dane,2020-02-15,0.0,1,1.0,0.0,0,0.0,NYT,43.067468,-89.417852,,,,,US,USA,327167434.0,5822434,38.1,15,WI
US,Arizona,Maricopa,Arizona-Maricopa,2020-02-16,0.0,1,1.0,0.0,0,0.0,NYT,33.345176,-112.49893,,,,,US,USA,327167434.0,7278717,38.1,15,AZ
US,California,Los Angeles,California-Los Angeles,2020-02-16,0.0,1,1.0,0.0,0,0.0,NYT,34.196397999999995,-118.26186200000001,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,California,Orange,California-Orange,2020-02-16,0.0,1,1.0,0.0,0,0.0,NYT,33.675687,-117.777207,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,California,San Diego,California-San Diego,2020-02-16,0.0,1,1.0,0.0,0,0.0,NYT,33.023604,-116.776117,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,California,San Francisco,California-San Francisco,2020-02-16,0.0,2,2.0,0.0,0,0.0,NYT,37.727239000000004,-123.032229,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,California,Santa Clara,California-Santa Clara,2020-02-16,0.0,2,2.0,0.0,0,0.0,NYT,37.220695,-121.69051,,,,,US,USA,327167434.0,39512223,38.1,15,CA
US,Illinois,Cook,Illinois-Cook,2020-02-16,0.0,2,2.0,0.0,0,0.0,NYT,41.894294,-87.645455,,,,,US,USA,327167434.0,12671821,38.1,15,IL
US,Massachusetts,Suffolk,Massachusetts-Suffolk,2020-02-16,0.0,1,1.0,0.0,0,0.0,NYT,42.338551,-71.018253,,,,,US,USA,327167434.0,6949503,38.1,15,MA
US,Texas,Bexar,Texas-Bexar,2020-02-16,0.0,2,2.0,0.0,0,0.0,NYT,29.448671,-98.520147,,,,,US,USA,327167434.0,28995881,38.1,15,TX
US,Washington,Snohomish,Washington-Snohomish,2020-02-16,0.0,1,1.0,0.0,0,0.0,NYT,48.070464,-121.936784,,,,,US,USA,327167434.0,7614893,38.1,15,WA
US,Wisconsin,Dane,Wisconsin-Dane,2020-02-16,0.0,1,1.0,0.0,0,0.0,NYT,43.067468,-89.417852,,,,,US,USA,327167434.0,5822434,38.1,15,WI
US,Arizona,Maricopa,Arizona-Maricopa,2020-02-17,0.0,1,1.0,0.0,0,0.0,NYT,33.345176,-112.49893,,,,,US,USA,327167434.0,7278717,38.1,25,AZ
US,California,Los Angeles,California-Los Angeles,2020-02-17,0.0,1,1.0,0.0,0,0.0,NYT,34.196397999999995,-118.26186200000001,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,California,Orange,California-Orange,2020-02-17,0.0,1,1.0,0.0,0,0.0,NYT,33.675687,-117.777207,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,California,San Diego,California-San Diego,2020-02-17,0.0,1,1.0,0.0,0,0.0,NYT,33.023604,-116.776117,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,California,San Francisco,California-San Francisco,2020-02-17,0.0,2,2.0,0.0,0,0.0,NYT,37.727239000000004,-123.032229,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,California,Santa Clara,California-Santa Clara,2020-02-17,0.0,2,2.0,0.0,0,0.0,NYT,37.220695,-121.69051,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,Illinois,Cook,Illinois-Cook,2020-02-17,0.0,2,2.0,0.0,0,0.0,NYT,41.894294,-87.645455,,,,,US,USA,327167434.0,12671821,38.1,25,IL
US,Massachusetts,Suffolk,Massachusetts-Suffolk,2020-02-17,0.0,1,1.0,0.0,0,0.0,NYT,42.338551,-71.018253,,,,,US,USA,327167434.0,6949503,38.1,25,MA
US,Nebraska,Douglas,Nebraska-Douglas,2020-02-17,10.0,10,0.0,0.0,0,0.0,NYT,41.297090999999995,-96.154066,1.0,1.0,,,US,USA,327167434.0,1934408,38.1,25,NE
US,Texas,Bexar,Texas-Bexar,2020-02-17,0.0,2,2.0,0.0,0,0.0,NYT,29.448671,-98.520147,,,,,US,USA,327167434.0,28995881,38.1,25,TX
US,Washington,Snohomish,Washington-Snohomish,2020-02-17,0.0,1,1.0,0.0,0,0.0,NYT,48.070464,-121.936784,,,,,US,USA,327167434.0,7614893,38.1,25,WA
US,Wisconsin,Dane,Wisconsin-Dane,2020-02-17,0.0,1,1.0,0.0,0,0.0,NYT,43.067468,-89.417852,,,,,US,USA,327167434.0,5822434,38.1,25,WI
US,Arizona,Maricopa,Arizona-Maricopa,2020-02-18,0.0,1,1.0,0.0,0,0.0,NYT,33.345176,-112.49893,,,,,US,USA,327167434.0,7278717,38.1,25,AZ
US,California,Los Angeles,California-Los Angeles,2020-02-18,0.0,1,1.0,0.0,0,0.0,NYT,34.196397999999995,-118.26186200000001,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,California,Orange,California-Orange,2020-02-18,0.0,1,1.0,0.0,0,0.0,NYT,33.675687,-117.777207,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,California,San Diego,California-San Diego,2020-02-18,0.0,1,1.0,0.0,0,0.0,NYT,33.023604,-116.776117,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,California,San Francisco,California-San Francisco,2020-02-18,0.0,2,2.0,0.0,0,0.0,NYT,37.727239000000004,-123.032229,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,California,Santa Clara,California-Santa Clara,2020-02-18,0.0,2,2.0,0.0,0,0.0,NYT,37.220695,-121.69051,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,Illinois,Cook,Illinois-Cook,2020-02-18,0.0,2,2.0,0.0,0,0.0,NYT,41.894294,-87.645455,,,,,US,USA,327167434.0,12671821,38.1,25,IL
US,Massachusetts,Suffolk,Massachusetts-Suffolk,2020-02-18,0.0,1,1.0,0.0,0,0.0,NYT,42.338551,-71.018253,,,,,US,USA,327167434.0,6949503,38.1,25,MA
US,Nebraska,Douglas,Nebraska-Douglas,2020-02-18,0.0,10,10.0,0.0,0,0.0,NYT,41.297090999999995,-96.154066,2.0,2.0,,,US,USA,327167434.0,1934408,38.1,25,NE
US,Texas,Bexar,Texas-Bexar,2020-02-18,0.0,2,2.0,0.0,0,0.0,NYT,29.448671,-98.520147,,,,,US,USA,327167434.0,28995881,38.1,25,TX
US,Washington,Snohomish,Washington-Snohomish,2020-02-18,0.0,1,1.0,0.0,0,0.0,NYT,48.070464,-121.936784,,,,,US,USA,327167434.0,7614893,38.1,25,WA
US,Wisconsin,Dane,Wisconsin-Dane,2020-02-18,0.0,1,1.0,0.0,0,0.0,NYT,43.067468,-89.417852,,,,,US,USA,327167434.0,5822434,38.1,25,WI
US,Arizona,Maricopa,Arizona-Maricopa,2020-02-19,0.0,1,1.0,0.0,0,0.0,NYT,33.345176,-112.49893,,,,,US,USA,327167434.0,7278717,38.1,25,AZ
US,California,Los Angeles,California-Los Angeles,2020-02-19,0.0,1,1.0,0.0,0,0.0,NYT,34.196397999999995,-118.26186200000001,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,California,Orange,California-Orange,2020-02-19,0.0,1,1.0,0.0,0,0.0,NYT,33.675687,-117.777207,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,California,San Diego,California-San Diego,2020-02-19,0.0,1,1.0,0.0,0,0.0,NYT,33.023604,-116.776117,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,California,San Francisco,California-San Francisco,2020-02-19,0.0,2,2.0,0.0,0,0.0,NYT,37.727239000000004,-123.032229,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,California,Santa Clara,California-Santa Clara,2020-02-19,0.0,2,2.0,0.0,0,0.0,NYT,37.220695,-121.69051,,,,,US,USA,327167434.0,39512223,38.1,25,CA
US,Illinois,Cook,Illinois-Cook,2020-02-19,0.0,2,2.0,0.0,0,0.0,NYT,41.894294,-87.645455,,,,,US,USA,327167434.0,12671821,38.1,25,IL
US,Massachusetts,Suffolk,Massachusetts-Suffolk,2020-02-19,0.0,1,1.0,0.0,0,0.0,NYT,42.338551,-71.018253,,,,,US,USA,327167434.0,6949503,38.1,25,MA
US,Nebraska,Douglas,Nebraska-Douglas,2020-02-19,0.0,10,10.0,0.0,0,0.0,NYT,41.297090999999995,-96.154066,3.0,3.0,,,US,USA,327167434.0,1934408,38.1,25,NE
US,Texas,Bexar,Texas-Bexar,2020-02-19,0.0,2,2.0,0.0,0,0.0,NYT,29.448671,-98.520147,,,,,US,USA,327167434.0,28995881,38.1,25,TX
US,Washington,Snohomish,Washington-Snohomish,2020-02-19,0.0,1,1.0,0.0,0,0.0,NYT,48.070464,-121.936784,,,,,US,USA,327167434.0,7614893,38.1,25,WA
US,Wisconsin,Dane,Wisconsin-Dane,2020-02-19,0.0,1,1.0,0.0,0,0.0,NYT,43.067468,-89.417852,,,,,US,USA,327167434.0,5822434,38.1,25,WI
US,Arizona,Maricopa,Arizona-Maricopa,2020-02-20,0.0,1,1.0,0.0,0,0.0,NYT,33.345176,-112.49893,,,,,US,USA,327167434.0,7278717,38.1,27,AZ
US,California,Humboldt,California-Humboldt,2020-02-20,1.0,1,0.0,0.0,0,0.0,NYT,40.706655,-123.926176,,,,,US,USA,327167434.0,39512223,38.1,27,CA
US,California,Los Angeles,California-Los Angeles,2020-02-20,0.0,1,1.0,0.0,0,0.0,NYT,34.196397999999995,-118.26186200000001,,,,,US,USA,327167434.0,39512223,38.1,27,CA
US,California,Orange,California-Orange,2020-02-20,0.0,1,1.0,0.0,0,0.0,NYT,33.675687,-117.777207,,,,,US,USA,327167434.0,39512223,38.1,27,CA
US,California,San Diego,California-San Diego,2020-02-20,0.0,1,1.0,0.0,0,0.0,NYT,33.023604,-116.776117,,,,,US,USA,327167434.0,39512223,38.1,27,CA
US,California,San Francisco,California-San Francisco,2020-02-20,0.0,2,2.0,0.0,0,0.0,NYT,37.727239000000004,-123.032229,,,,,US,USA,327167434.0,39512223,38.1,27,CA
US,California,Santa Clara,California-Santa Clara,2020-02-20,0.0,2,2.0,0.0,0,0.0,NYT,37.220695,-121.69051,,,,,US,USA,327167434.0,39512223,38.1,27,CA
US,Illinois,Cook,Illinois-Cook,2020-02-20,0.0,2,2.0,0.0,0,0.0,NYT,41.894294,-87.645455,,,,,US,USA,327167434.0,12671821,38.1,27,IL
US,Massachusetts,Suffolk,Massachusetts-Suffolk,2020-02-20,0.0,1,1.0,0.0,0,0.0,NYT,42.338551,-71.018253,,,,,US,USA,327167434.0,6949503,38.1,27,MA
US,Nebraska,Douglas,Nebraska-Douglas,2020-02-20,1.0,11,10.0,0.0,0,0.0,NYT,41.297090999999995,-96.154066,4.0,4.0,,,US,USA,327167434.0,1934408,38.1,27,NE
US,Texas,Bexar,Texas-Bexar,2020-02-20,0.0,2,2.0,0.0,0,0.0,NYT,29.448671,-98.520147,,,,,US,USA,327167434.0,28995881,38.1,27,TX
US,Washington,Snohomish,Washington-Snohomish,2020-02-20,0.0,1,1.0,0.0,0,0.0,NYT,48.070464,-121.936784,,,,,US,USA,327167434.0,7614893,38.1,27,WA
US,Wisconsin,Dane,Wisconsin-Dane,2020-02-20,0.0,1,1.0,0.0,0,0.0,NYT,43.067468,-89.417852,,,,,US,USA,327167434.0,5822434,38.1,27,WI
US,Arizona,Maricopa,Arizona-Maricopa,2020-02-21,0.0,1,1.0,0.0,0,0.0,NYT,33.345176,-112.49893,,,,,US,USA,327167434.0,7278717,38.1,30,AZ
US,California,Humboldt,California-Humboldt,2020-02-21,0.0,1,1.0,0.0,0,0.0,NYT,40.706655,-123.926176,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,Los Angeles,California-Los Angeles,2020-02-21,0.0,1,1.0,0.0,0,0.0,NYT,34.196397999999995,-118.26186200000001,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,Orange,California-Orange,2020-02-21,0.0,1,1.0,0.0,0,0.0,NYT,33.675687,-117.777207,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,Sacramento,California-Sacramento,2020-02-21,1.0,1,0.0,0.0,0,0.0,NYT,38.450016,-121.340441,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,San Diego,California-San Diego,2020-02-21,0.0,1,1.0,0.0,0,0.0,NYT,33.023604,-116.776117,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,San Francisco,California-San Francisco,2020-02-21,0.0,2,2.0,0.0,0,0.0,NYT,37.727239000000004,-123.032229,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,Santa Clara,California-Santa Clara,2020-02-21,0.0,2,2.0,0.0,0,0.0,NYT,37.220695,-121.69051,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,Illinois,Cook,Illinois-Cook,2020-02-21,0.0,2,2.0,0.0,0,0.0,NYT,41.894294,-87.645455,,,,,US,USA,327167434.0,12671821,38.1,30,IL
US,Massachusetts,Suffolk,Massachusetts-Suffolk,2020-02-21,0.0,1,1.0,0.0,0,0.0,NYT,42.338551,-71.018253,,,,,US,USA,327167434.0,6949503,38.1,30,MA
US,Nebraska,Douglas,Nebraska-Douglas,2020-02-21,0.0,11,11.0,0.0,0,0.0,NYT,41.297090999999995,-96.154066,5.0,5.0,,,US,USA,327167434.0,1934408,38.1,30,NE
US,Texas,Bexar,Texas-Bexar,2020-02-21,2.0,4,2.0,0.0,0,0.0,NYT,29.448671,-98.520147,,,,,US,USA,327167434.0,28995881,38.1,30,TX
US,Washington,Snohomish,Washington-Snohomish,2020-02-21,0.0,1,1.0,0.0,0,0.0,NYT,48.070464,-121.936784,,,,,US,USA,327167434.0,7614893,38.1,30,WA
US,Wisconsin,Dane,Wisconsin-Dane,2020-02-21,0.0,1,1.0,0.0,0,0.0,NYT,43.067468,-89.417852,,,,,US,USA,327167434.0,5822434,38.1,30,WI
US,Arizona,Maricopa,Arizona-Maricopa,2020-02-22,0.0,1,1.0,0.0,0,0.0,NYT,33.345176,-112.49893,,,,,US,USA,327167434.0,7278717,38.1,30,AZ
US,California,Humboldt,California-Humboldt,2020-02-22,0.0,1,1.0,0.0,0,0.0,NYT,40.706655,-123.926176,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,Los Angeles,California-Los Angeles,2020-02-22,0.0,1,1.0,0.0,0,0.0,NYT,34.196397999999995,-118.26186200000001,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,Orange,California-Orange,2020-02-22,0.0,1,1.0,0.0,0,0.0,NYT,33.675687,-117.777207,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,Sacramento,California-Sacramento,2020-02-22,0.0,1,1.0,0.0,0,0.0,NYT,38.450016,-121.340441,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,San Diego,California-San Diego,2020-02-22,0.0,1,1.0,0.0,0,0.0,NYT,33.023604,-116.776117,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,San Francisco,California-San Francisco,2020-02-22,0.0,2,2.0,0.0,0,0.0,NYT,37.727239000000004,-123.032229,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,Santa Clara,California-Santa Clara,2020-02-22,0.0,2,2.0,0.0,0,0.0,NYT,37.220695,-121.69051,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,Illinois,Cook,Illinois-Cook,2020-02-22,0.0,2,2.0,0.0,0,0.0,NYT,41.894294,-87.645455,,,,,US,USA,327167434.0,12671821,38.1,30,IL
US,Massachusetts,Suffolk,Massachusetts-Suffolk,2020-02-22,0.0,1,1.0,0.0,0,0.0,NYT,42.338551,-71.018253,,,,,US,USA,327167434.0,6949503,38.1,30,MA
US,Nebraska,Douglas,Nebraska-Douglas,2020-02-22,0.0,11,11.0,0.0,0,0.0,NYT,41.297090999999995,-96.154066,6.0,6.0,,,US,USA,327167434.0,1934408,38.1,30,NE
US,Texas,Bexar,Texas-Bexar,2020-02-22,0.0,4,4.0,0.0,0,0.0,NYT,29.448671,-98.520147,,,,,US,USA,327167434.0,28995881,38.1,30,TX
US,Washington,Snohomish,Washington-Snohomish,2020-02-22,0.0,1,1.0,0.0,0,0.0,NYT,48.070464,-121.936784,,,,,US,USA,327167434.0,7614893,38.1,30,WA
US,Wisconsin,Dane,Wisconsin-Dane,2020-02-22,0.0,1,1.0,0.0,0,0.0,NYT,43.067468,-89.417852,,,,,US,USA,327167434.0,5822434,38.1,30,WI
US,Arizona,Maricopa,Arizona-Maricopa,2020-02-23,0.0,1,1.0,0.0,0,0.0,NYT,33.345176,-112.49893,,,,,US,USA,327167434.0,7278717,38.1,30,AZ
US,California,Humboldt,California-Humboldt,2020-02-23,0.0,1,1.0,0.0,0,0.0,NYT,40.706655,-123.926176,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,Los Angeles,California-Los Angeles,2020-02-23,0.0,1,1.0,0.0,0,0.0,NYT,34.196397999999995,-118.26186200000001,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,Orange,California-Orange,2020-02-23,0.0,1,1.0,0.0,0,0.0,NYT,33.675687,-117.777207,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,Sacramento,California-Sacramento,2020-02-23,0.0,1,1.0,0.0,0,0.0,NYT,38.450016,-121.340441,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,San Diego,California-San Diego,2020-02-23,0.0,1,1.0,0.0,0,0.0,NYT,33.023604,-116.776117,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,San Francisco,California-San Francisco,2020-02-23,0.0,2,2.0,0.0,0,0.0,NYT,37.727239000000004,-123.032229,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,California,Santa Clara,California-Santa Clara,2020-02-23,0.0,2,2.0,0.0,0,0.0,NYT,37.220695,-121.69051,,,,,US,USA,327167434.0,39512223,38.1,30,CA
US,Illinois,Cook,Illinois-Cook,2020-02-23,0.0,2,2.0,0.0,0,0.0,NYT,41.894294,-87.645455,,,,,US,USA,327167434.0,12671821,38.1,30,IL
US,Massachusetts,Suffolk,Massachusetts-Suffolk,2020-02-23,0.0,1,1.0,0.0,0,0.0,NYT,42.338551,-71.018253,,,,,US,USA,327167434.0,6949503,38.1,30,MA
US,Nebraska,Douglas,Nebraska-Douglas,2020-02-23,0.0,11,11.0,0.0,0,0.0,NYT,41.297090999999995,-96.154066,7.0,7.0,,,US,USA,327167434.0,1934408,38.1,30,NE
US,Texas,Bexar,Texas-Bexar,2020-02-23,0.0,4,4.0,0.0,0,0.0,NYT,29.448671,-98.520147,,,,,US,USA,327167434.0,28995881,38.1,30,TX
US,Washington,Snohomish,Washington-Snohomish,2020-02-23,0.0,1,1.0,0.0,0,0.0,NYT,48.070464,-121.936784,,,,,US,USA,327167434.0,7614893,38.1,30,WA
US,Wisconsin,Dane,Wisconsin-Dane,2020-02-23,0.0,1,1.0,0.0,0,0.0,NYT,43.067468,-89.417852,,,,,US,USA,327167434.0,5822434,38.1,30,WI
US,Arizona,Maricopa,Arizona-Maricopa,2020-02-24,0.0,1,1.0,0.0,0,0.0,NYT,33.345176,-112.49893,,,,,US,USA,327167434.0,7278717,38.1,43,AZ
US,California,Humboldt,California-Humboldt,2020-02-24,0.0,1,1.0,0.0,0,0.0,NYT,40.706655,-123.926176,,,,,US,USA,327167434.0,39512223,38.1,43,CA
US,California,Los Angeles,California-Los Angeles,2020-02-24,0.0,1,1.0,0.0,0,0.0,NYT,34.196397999999995,-118.26186200000001,,,,,US,USA,327167434.0,39512223,38.1,43,CA
US,California,Orange,California-Orange,2020-02-24,0.0,1,1.0,0.0,0,0.0,NYT,33.675687,-117.777207,,,,,US,USA,327167434.0,39512223,38.1,43,CA
US,California,Sacramento,California-Sacramento,2020-02-24,0.0,1,1.0,0.0,0,0.0,NYT,38.450016,-121.340441,,,,,US,USA,327167434.0,39512223,38.1,43,CA
US,California,San Diego,California-San Diego,2020-02-24,0.0,1,1.0,0.0,0,0.0,NYT,33.023604,-116.776117,,,,,US,USA,327167434.0,39512223,38.1,43,CA
US,California,San Francisco,California-San Francisco,2020-02-24,1.0,3,2.0,0.0,0,0.0,NYT,37.727239000000004,-123.032229,,,,,US,USA,327167434.0,39512223,38.1,43,CA
US,California,Santa Clara,California-Santa Clara,2020-02-24,0.0,2,2.0,0.0,0,0.0,NYT,37.220695,-121.69051,,,,,US,USA,327167434.0,39512223,38.1,43,CA
US,California,Solano,California-Solano,2020-02-24,1.0,1,0.0,0.0,0,0.0,NYT,38.267226,-121.939594,,,,,US,USA,327167434.0,39512223,38.1,43,CA
US,Illinois,Cook,Illinois-Cook,2020-02-24,0.0,2,2.0,0.0,0,0.0,NYT,41.894294,-87.645455,,,,,US,USA,327167434.0,12671821,38.1,43,IL
US,Massachusetts,Suffolk,Massachusetts-Suffolk,2020-02-24,0.0,1,1.0,0.0,0,0.0,NYT,42.338551,-71.018253,,,,,US,USA,327167434.0,6949503,38.1,43,MA
US,Nebraska,Douglas,Nebraska-Douglas,2020-02-24,1.0,12,11.0,0.0,0,0.0,NYT,41.297090999999995,-96.154066,8.0,8.0,,,US,USA,327167434.0,1934408,38.1,43,NE
US,Texas,Bexar,Texas-Bexar,2020-02-24,6.0,10,4.0,0.0,0,0.0,NYT,29.448671,-98.520147,1.0,1.0,,,US,USA,327167434.0,28995881,38.1,43,TX
US,Washington,Snohomish,Washington-Snohomish,2020-02-24,0.0,1,1.0,0.0,0,0.0,NYT,48.070464,-121.936784,,,,,US,USA,327167434.0,7614893,38.1,43,WA
US,Washington,Spokane,Washington-Spokane,2020-02-24,4.0,4,0.0,0.0,0,0.0,NYT,47.620375,-117.40337099999999,,,,,US,USA,327167434.0,7614893,38.1,43,WA
US,Wisconsin,Dane,Wisconsin-Dane,2020-02-24,0.0,1,1.0,0.0,0,0.0,NYT,43.067468,-89.417852,,,,,US,USA,327167434.0,5822434,38.1,43,WI
US,Arizona,Maricopa,Arizona-Maricopa,2020-02-25,0.0,1,1.0,0.0,0,0.0,NYT,33.345176,-112.49893,,,,,US,USA,327167434.0,7278717,38.1,45,AZ
US,California,Humboldt,California-Humboldt,2020-02-25,0.0,1,1.0,0.0,0,0.0,NYT,40.706655,-123.926176,,,,,US,USA,327167434.0,39512223,38.1,45,CA
US,California,Los Angeles,California-Los Angeles,2020-02-25,0.0,1,1.0,0.0,0,0.0,NYT,34.196397999999995,-118.26186200000001,,,,,US,USA,327167434.0,39512223,38.1,45,CA
